name,meaning,gender
Gavin,Grace,Boy
Viloan,Grace,Girl
Charaya,Blessing,Girl
Sanea,Energy,Boy
Nashipreet,Light,Boy
Aarloya,Blessing,Boy
Aarloa,Wisdom,Girl
Aarniika,Blessing,Boy
Raneita,Courage,Boy
Jalaita,Harmony,Boy
Chanidev,Blessing,Boy
Denidev,Kindness,Girl
Chamaika,Brilliance,Girl
Namiita,Brilliance,Boy
Paruit,Prosperity,Girl
Ashruita,Peace,Boy
Rataya,Courage,Boy
Gayan,Faith,Girl
Pataraj,Joy,Boy
Ayyan,Brilliance,Girl
Aaloansh,Prosperity,Boy
Bhrians,Blessing,Boy
Aysaali,Faith,Boy
Aavia,Strength,Girl
Annapreet,Energy,Boy
Haloesh,Energy,Boy
Laneya,Joy,Boy
Ashruika,Peace,Boy
Ansaya,Energy,Girl
Yakaa,Kindness,Girl
Gamaan,Strength,Girl
Zaraan,Divine,Girl
Denepreet,Wisdom,Boy
Balapreet,Harmony,Girl
Nanidev,Love,Boy
Suraya,Strength,Girl
Aasan,Divine,Boy
Armaika,Kindness,Girl
Yaruav,Faith,Girl
Kaladeep,Light,Girl
Yanaay,Love,Boy
Kakadeep,Victory,Boy
Kinaav,Victory,Boy
Omdideep,Victory,Boy
Mamiit,Joy,Girl
Detaika,Love,Girl
Chaneita,Love,Boy
Pataansh,Harmony,Boy
Vinaraj,Prosperity,Boy
Vimia,Victory,Boy
Havaesh,Courage,Boy
Annepreet,Hope,Girl
Naniika,Brilliance,Girl
Namiay,Strength,Girl
Omdia,Love,Girl
Zalaansh,Harmony,Girl
Karaa,Love,Boy
Jamian,Energy,Girl
Damin,Kindness,Girl
Valadev,Blessing,Girl
Aarloav,Divine,Boy
Omnia,Faith,Boy
Dadipreet,Victory,Boy
Yalaesh,Peace,Boy
Tanait,Light,Girl
Ishrapreet,Strength,Boy
Dedin,Divine,Girl
Aaneansh,Wisdom,Girl
Chatait,Energy,Girl
Lakaay,Energy,Girl
Avniya,Divine,Boy
Tariav,Peace,Boy
Omloraj,Courage,Girl
Pramapreet,Wisdom,Boy
Aamian,Hope,Boy
Ayrians,Harmony,Girl
Savaay,Wisdom,Girl
Layaans,Energy,Boy
Badiika,Grace,Boy
Takaesh,Kindness,Girl
Zanians,Brilliance,Boy
Hashideep,Joy,Girl
Japait,Peace,Boy
Sadiali,Peace,Girl
Bhshiya,Victory,Boy
Ashridev,Harmony,Boy
Galaay,Joy,Boy
Shinaita,Divine,Boy
Ashyaesh,Grace,Girl
Ishlaya,Peace,Girl
Pakapreet,Kindness,Girl
Banadev,Blessing,Girl
Jalon,Victory,Girl
Sukadev,Faith,Girl
Riyaika,Grace,Girl
Janedev,Blessing,Girl
Avvaay,Victory,Girl
Praviesh,Strength,Girl
Omruika,Courage,Girl
Damiita,Light,Boy
Zadiesh,Harmony,Boy
Ganean,Kindness,Boy
Adiyait,Love,Girl
Vimaav,Energy,Girl
Aynapreet,Faith,Girl
Laneika,Courage,Boy
Jayaans,Joy,Girl
Aysaan,Prosperity,Girl
Shalodeep,Divine,Girl
Janiika,Love,Girl
Maparaj,Strength,Boy
Lamaay,Light,Boy
Bhladeep,Prosperity,Girl
Avniika,Brilliance,Boy
Rinaika,Grace,Girl
Rakaa,Brilliance,Boy
Kikadeep,Strength,Girl
Shiruali,Light,Boy
Tanideep,Love,Girl
Halopreet,Prosperity,Boy
Sariika,Wisdom,Girl
Gapaika,Divine,Girl
Vilaika,Wisdom,Boy
Gashidev,Joy,Boy
Raviita,Harmony,Girl
Kiraraj,Prosperity,Boy
Masaav,Peace,Girl
Sudiay,Strength,Boy
Avdiav,Peace,Girl
Manaita,Faith,Boy
Masaansh,Blessing,Boy
Yavadeep,Faith,Girl
Pakait,Prosperity,Girl
Jalan,Harmony,Girl
Yanians,Divine,Girl
Yatait,Divine,Girl
Aayaan,Energy,Girl
Aarsaraj,Strength,Boy
Aapaa,Love,Boy
Suriya,Strength,Boy
Sapaesh,Harmony,Boy
Vayapreet,Brilliance,Girl
Yalait,Prosperity,Boy
Sasaita,Wisdom,Boy
Nariita,Divine,Boy
Banedeep,Peace,Boy
Bavadeep,Hope,Boy
Raloan,Harmony,Boy
Dilopreet,Light,Girl
Tarua,Divine,Girl
Charaika,Courage,Girl
Kishipreet,Prosperity,Boy
Omlaans,Kindness,Boy
Hamaya,Wisdom,Girl
Bhsaika,Blessing,Girl
Ishniesh,Peace,Girl
Panaansh,Hope,Boy
Lamaesh,Light,Girl
Hamiali,Kindness,Boy
Zataa,Joy,Girl
Avniika,Energy,Boy
Haniika,Kindness,Boy
Anyait,Blessing,Boy
Aydiav,Blessing,Girl
Ishsaans,Hope,Boy
Tripait,Prosperity,Girl
Ommapreet,Harmony,Boy
Vipaav,Energy,Girl
Vimiika,Kindness,Girl
Garaa,Strength,Girl
Bhyaan,Victory,Girl
Rapaans,Joy,Girl
Bhkaav,Divine,Boy
Bhkaansh,Love,Girl
Kasaika,Light,Girl
Kiraita,Victory,Boy
Ashpaa,Brilliance,Girl
Yamideep,Prosperity,Girl
Trisaika,Light,Boy
Ganeika,Brilliance,Boy
Vaniay,Strength,Boy
Aarsaans,Prosperity,Girl
Omnaan,Peace,Boy
Zavait,Peace,Girl
Jamaraj,Joy,Boy
Aataika,Blessing,Boy
Hataay,Light,Boy
Aylon,Kindness,Girl
Vanaali,Love,Girl
Valaraj,Peace,Boy
Chamadeep,Grace,Boy
Varuika,Strength,Boy
Hanidev,Love,Girl
Halaav,Wisdom,Girl
Viruika,Peace,Girl
Danidev,Prosperity,Girl
Riyaay,Divine,Boy
Vipaansh,Courage,Girl
Aavaita,Wisdom,Girl
Chakaraj,Harmony,Girl
Tripaansh,Brilliance,Boy
Aarniali,Energy,Girl
Sariesh,Wisdom,Girl
Sumaa,Harmony,Boy
Hatadev,Grace,Boy
Vataita,Divine,Boy
Pralaita,Grace,Girl
Armaay,Faith,Boy
Laviansh,Energy,Boy
Aamiya,Joy,Boy
Avpan,Harmony,Boy
Dataika,Grace,Boy
Trineika,Light,Girl
Rakaita,Peace,Girl
Omshiav,Wisdom,Boy
Ayrideep,Brilliance,Boy
Trinian,Grace,Girl
Galaav,Brilliance,Boy
Kikaraj,Kindness,Boy
Radin,Victory,Girl
Takaika,Blessing,Boy
Aarneans,Grace,Boy
Trirait,Grace,Boy
Yavians,Blessing,Boy
Kiniay,Blessing,Girl
Kishiav,Energy,Girl
Omvadev,Blessing,Boy
Ashkaika,Light,Boy
Janipreet,Brilliance,Boy
Adikaita,Wisdom,Girl
Riniika,Peace,Boy
Mariav,Blessing,Girl
Haviali,Joy,Girl
Aasaraj,Faith,Boy
Chasan,Joy,Girl
Ansadeep,Hope,Girl
Ririita,Brilliance,Boy
Adiripreet,Hope,Girl
Ganaita,Blessing,Boy
Saviay,Faith,Girl
Yanaya,Grace,Boy
Prariav,Love,Girl
Shilaita,Prosperity,Boy
Anpaesh,Divine,Boy
Ashneans,Blessing,Girl
Aaniit,Grace,Boy
Daraita,Hope,Girl
Kipapreet,Harmony,Boy
Riraa,Prosperity,Boy
Jaloika,Harmony,Boy
Naniika,Brilliance,Boy
Yamaav,Light,Boy
Shalaita,Victory,Girl
Hashidev,Harmony,Girl
Tanaansh,Courage,Boy
Mashiika,Brilliance,Girl
Lariika,Peace,Boy
Pradiraj,Victory,Girl
Yaraan,Blessing,Girl
Aarrudeep,Strength,Boy
Bhran,Kindness,Boy
Zavia,Faith,Girl
Tritaika,Energy,Girl
Damadev,Love,Boy
Avnaita,Kindness,Boy
Aadipreet,Love,Boy
Ankaesh,Kindness,Boy
Avriraj,Joy,Boy
Chasaa,Blessing,Boy
Pashiay,Harmony,Boy
Jataika,Courage,Girl
Bashiav,Blessing,Girl
Adinideep,Light,Boy
Vatait,Harmony,Boy
Kapaansh,Energy,Girl
Vamaika,Strength,Girl
Saviika,Grace,Girl
Aarlaa,Divine,Girl
Payaav,Peace,Boy
Daman,Courage,Girl
Pakadeep,Courage,Girl
Ramadev,Wisdom,Boy
Suneya,Brilliance,Girl
Zalon,Wisdom,Boy
Adimadev,Harmony,Girl
Zaruans,Prosperity,Boy
Bataita,Kindness,Boy
Ashniali,Love,Girl
Ayneali,Energy,Boy
Lanapreet,Grace,Girl
Ladiit,Energy,Girl
Aaviita,Divine,Girl
Bapaan,Faith,Boy
Anrideep,Prosperity,Girl
Ishniesh,Grace,Boy
Hadian,Faith,Boy
Bhkaita,Light,Girl
Aarraita,Hope,Boy
Dineraj,Grace,Boy
Demaita,Victory,Girl
Dilapreet,Hope,Boy
Aynaa,Prosperity,Girl
Shasadev,Grace,Boy
Arkaika,Divine,Girl
Damaesh,Blessing,Girl
Sutadeep,Love,Boy
Shimians,Victory,Boy
Ishdia,Energy,Girl
Trilopreet,Energy,Girl
Jalaansh,Victory,Girl
Bamapreet,Love,Girl
Samaita,Wisdom,Boy
Pashiay,Victory,Boy
Ganidev,Courage,Girl
Shiloika,Strength,Girl
Aarriita,Joy,Girl
Kayaita,Wisdom,Girl
Prashipreet,Light,Girl
Vilaali,Blessing,Girl
Ayruali,Courage,Girl
Avsaay,Love,Girl
Ashmaansh,Kindness,Boy
Malopreet,Wisdom,Boy
Gamaika,Kindness,Girl
Ishmaesh,Brilliance,Boy
Chapaesh,Light,Girl
Rinideep,Joy,Girl
Rineav,Energy,Boy
Nayan,Faith,Girl
Zanian,Hope,Boy
Deraans,Faith,Girl
Disadev,Light,Girl
Omdians,Love,Boy
Diyaita,Love,Girl
Ishladev,Blessing,Boy
Yaraay,Divine,Girl
Halaraj,Energy,Girl
Mataika,Strength,Girl
Shilaika,Kindness,Boy
Navidev,Hope,Boy
Aymaali,Faith,Boy
Vadideep,Grace,Boy
Adiladev,Wisdom,Girl
Sayadev,Blessing,Boy
Triruit,Energy,Girl
Ridiita,Divine,Boy
Daloans,Joy,Boy
Barapreet,Light,Girl
Kaloika,Blessing,Boy
Vaneans,Energy,Boy
Karadeep,Peace,Girl
Ashladeep,Joy,Girl
Anraika,Victory,Girl
Gariita,Victory,Girl
Arshians,Brilliance,Boy
Havait,Harmony,Girl
Paniita,Kindness,Boy
Zadian,Grace,Boy
Pashiit,Strength,Girl
Yanaita,Brilliance,Girl
Ashman,Love,Boy
Shapaika,Kindness,Girl
Kiyaya,Hope,Girl
Prayaan,Hope,Girl
Avraan,Victory,Boy
Tapapreet,Prosperity,Girl
Kiruansh,Kindness,Boy
Rasaika,Love,Boy
Kitadeep,Faith,Boy
Arpadev,Brilliance,Boy
Aapan,Wisdom,Boy
Dilaay,Hope,Boy
Chamait,Hope,Boy
Aaviika,Brilliance,Girl
Aarnaita,Courage,Boy
Naviita,Kindness,Boy
Chalaesh,Harmony,Girl
Aamaansh,Wisdom,Girl
Bhshian,Courage,Girl
Hapaita,Strength,Boy
Chaviay,Victory,Boy
Pakapreet,Courage,Boy
Lasaans,Faith,Girl
Chapaita,Brilliance,Girl
Shiruans,Grace,Boy
Kashidev,Strength,Girl
Deneraj,Joy,Girl
Kiyaav,Strength,Boy
Hamiay,Light,Boy
Aavan,Faith,Girl
Bayaika,Kindness,Girl
Chaloraj,Peace,Girl
Yamiay,Brilliance,Girl
Gapaans,Peace,Girl
Adiruav,Wisdom,Girl
Avsaa,Hope,Girl
Supaika,Faith,Boy
Naneika,Brilliance,Boy
Delaika,Prosperity,Girl
Avruans,Victory,Boy
Kitaay,Faith,Girl
Darudev,Harmony,Boy
Aarvaika,Hope,Girl
Savapreet,Grace,Girl
Chariita,Harmony,Boy
Davaansh,Wisdom,Girl
Aarnaya,Peace,Girl
Haruika,Prosperity,Boy
Baniita,Brilliance,Girl
Trivaa,Brilliance,Boy
Lavaali,Faith,Boy
Dishiraj,Wisdom,Boy
Savaans,Love,Boy
Avmiali,Courage,Boy
Mavaali,Grace,Girl
Javiika,Energy,Girl
Sakaa,Energy,Girl
Sarun,Strength,Girl
Rineita,Grace,Girl
Shilait,Peace,Girl
Manin,Brilliance,Girl
Ishtan,Energy,Girl
Masaita,Light,Boy
Arniika,Brilliance,Girl
Ishmians,Harmony,Girl
Adimiika,Courage,Boy
Anlaika,Kindness,Girl
Papaesh,Divine,Boy
Aaruans,Grace,Girl
Sharia,Prosperity,Girl
Shariita,Strength,Boy
Trimians,Prosperity,Boy
Vineika,Peace,Girl
Valaesh,Harmony,Girl
Kashiit,Faith,Girl
Mapaya,Hope,Girl
Dinapreet,Hope,Boy
Omruesh,Brilliance,Boy
Aarsan,Grace,Boy
Rakaika,Peace,Boy
Shinaav,Joy,Boy
Taniika,Energy,Girl
Deloansh,Love,Girl
Varuav,Brilliance,Girl
Didiika,Divine,Boy
Kalaraj,Kindness,Boy
Yavia,Courage,Girl
Arkaans,Light,Girl
Susapreet,Wisdom,Girl
Haloika,Joy,Boy
Adiriika,Hope,Girl
Kinapreet,Divine,Girl
Vakaesh,Harmony,Girl
Suriita,Wisdom,Girl
Zadiika,Joy,Boy
Haviansh,Brilliance,Girl
Ayviesh,Blessing,Girl
Varun,Wisdom,Boy
Paloit,Blessing,Boy
Sunapreet,Kindness,Girl
Gadiay,Joy,Boy
Trilaesh,Peace,Boy
Papaans,Blessing,Girl
Tridideep,Joy,Boy
Antait,Hope,Boy
Aakaans,Prosperity,Boy
Zakaans,Prosperity,Girl
Raneika,Energy,Boy
Kimiay,Strength,Boy
Aditaans,Blessing,Girl
Kinen,Strength,Girl
Chasaav,Kindness,Boy
Viloesh,Kindness,Boy
Omyaita,Light,Girl
Zatait,Love,Boy
Shasaraj,Prosperity,Girl
Delaya,Kindness,Boy
Ashyaraj,Brilliance,Boy
Aavaansh,Blessing,Girl
Sukan,Faith,Boy
Zalaesh,Love,Girl
Lataan,Blessing,Girl
Pakaita,Light,Boy
Shiruraj,Blessing,Boy
Shashiraj,Peace,Boy
Kiyaesh,Love,Boy
Mariita,Courage,Boy
Taloika,Strength,Boy
Suloit,Joy,Girl
Ashloans,Joy,Girl
Shisan,Love,Girl
Ripaita,Joy,Boy
Kashipreet,Faith,Girl
Zayapreet,Light,Girl
Ishshiika,Victory,Girl
Basan,Love,Girl
Anpaita,Peace,Girl
Varua,Light,Girl
Shapait,Hope,Boy
Triviita,Brilliance,Boy
Jaruya,Love,Boy
Layaita,Strength,Girl
Dediav,Divine,Boy
Aaraan,Brilliance,Boy
Maniika,Courage,Girl
Suneav,Peace,Girl
Rayaay,Energy,Boy
Paruav,Wisdom,Boy
Aarmadeep,Divine,Girl
Baraali,Brilliance,Boy
Vaneika,Blessing,Boy
Bapaika,Energy,Boy
Zamiika,Courage,Girl
Sulaesh,Courage,Girl
Avpaita,Prosperity,Boy
Aaruika,Energy,Boy
Diria,Light,Boy
Ravaya,Wisdom,Boy
Ashneansh,Light,Boy
Kirua,Blessing,Girl
Bhmaesh,Prosperity,Girl
Valoesh,Faith,Boy
Ashvaans,Prosperity,Boy
Kakaansh,Prosperity,Girl
Ranaa,Light,Boy
Yaruika,Kindness,Boy
Yakaesh,Hope,Girl
Aarlodev,Divine,Boy
Kinians,Victory,Boy
Hararaj,Joy,Boy
Avruika,Prosperity,Girl
Zanea,Peace,Boy
Tritaesh,Hope,Boy
Desaya,Harmony,Girl
Shasaika,Light,Boy
Balan,Kindness,Girl
Kidians,Prosperity,Boy
Sharuesh,Kindness,Girl
Raraika,Harmony,Boy
Yalaav,Faith,Girl
Pratadev,Strength,Girl
Mariya,Strength,Girl
Trilaika,Faith,Girl
Kamideep,Harmony,Boy
Hapaans,Hope,Boy
Anvians,Harmony,Girl
Nasaya,Peace,Girl
Kayaay,Energy,Girl
Yasadeep,Courage,Girl
Aasaika,Strength,Girl
Gadidev,Prosperity,Girl
Anlait,Harmony,Girl
Ishsaay,Blessing,Boy
Banan,Wisdom,Girl
Shavian,Kindness,Girl
Yakaay,Brilliance,Girl
Aakaika,Peace,Boy
Ishviesh,Harmony,Girl
Zayaa,Strength,Boy
Ayraya,Peace,Girl
Palaita,Harmony,Boy
Padipreet,Energy,Girl
Viriita,Hope,Boy
Shataraj,Strength,Girl
Ramaya,Brilliance,Boy
Deraita,Divine,Girl
Shashidev,Faith,Boy
Ishkan,Peace,Boy
Chalaika,Kindness,Boy
Aarpaita,Hope,Boy
Adividev,Prosperity,Girl
Dakaika,Divine,Boy
Kavaika,Joy,Boy
Baniav,Blessing,Boy
Garuali,Faith,Girl
Avrideep,Brilliance,Girl
Nasaesh,Brilliance,Boy
Nataa,Blessing,Girl
Devaesh,Brilliance,Girl
Rididev,Blessing,Boy
Arneans,Light,Boy
Dadiav,Grace,Boy
Valan,Victory,Boy
Pasaan,Divine,Boy
Shiniita,Prosperity,Girl
Ralaansh,Hope,Girl
Haneay,Joy,Boy
Aanaika,Grace,Boy
Maraika,Energy,Girl
Lavaesh,Energy,Girl
Prakaya,Courage,Girl
Tariika,Courage,Girl
Naruika,Prosperity,Girl
Deloraj,Courage,Girl
Ishpaesh,Energy,Girl
Garaika,Brilliance,Girl
Naneita,Blessing,Boy
Anrians,Courage,Boy
Kineali,Blessing,Girl
Pradipreet,Courage,Girl
Lavaansh,Energy,Girl
Sashiesh,Courage,Girl
Ishriya,Victory,Boy
Vivaika,Faith,Boy
Trisaay,Faith,Girl
Demaesh,Victory,Girl
Bhmadev,Courage,Girl
Aaraita,Harmony,Boy
Ayridev,Courage,Girl
Ishviav,Love,Boy
Gakan,Victory,Girl
Baruali,Prosperity,Girl
Viviika,Peace,Girl
Yashiesh,Joy,Girl
Sushiav,Blessing,Boy
Datadev,Peace,Girl
Bhtaan,Joy,Boy
Taladeep,Faith,Girl
Gakaya,Hope,Girl
Hayaa,Love,Boy
Yaraika,Kindness,Girl
Shaloan,Peace,Boy
Ayniita,Divine,Boy
Gayan,Blessing,Girl
Kipaesh,Faith,Girl
Derapreet,Light,Girl
Avviika,Divine,Girl
Kiviita,Harmony,Girl
Aayaan,Faith,Boy
Rinedev,Faith,Girl
Vavadeep,Kindness,Boy
Baraa,Wisdom,Boy
Virudev,Victory,Boy
Suriav,Wisdom,Boy
Avtadeep,Brilliance,Girl
Avmiesh,Prosperity,Boy
Hamiesh,Kindness,Girl
Kitan,Prosperity,Boy
Ashlon,Kindness,Girl
Dinaa,Faith,Boy
Sariika,Grace,Boy
Anniika,Joy,Boy
Rariit,Love,Boy
Yadiika,Victory,Girl
Trilan,Kindness,Girl
Kayaa,Light,Girl
Delaali,Joy,Girl
Depaika,Harmony,Boy
Praraansh,Faith,Girl
Pamaya,Joy,Girl
Yamaay,Divine,Girl
Ishlodeep,Courage,Boy
Chalodeep,Light,Girl
Ishsaay,Strength,Girl
Ishneesh,Wisdom,Boy
Viviesh,Peace,Girl
Praraans,Hope,Girl
Shiruya,Grace,Boy
Omkaraj,Peace,Girl
Anshin,Peace,Boy
Maruay,Strength,Boy
Saniraj,Faith,Girl
Sanait,Kindness,Girl
Dadin,Hope,Boy
Triraans,Faith,Boy
Avneali,Wisdom,Girl
Suyaans,Brilliance,Girl
Bhmaansh,Joy,Girl
Ayraesh,Joy,Boy
Gariali,Strength,Boy
Navaan,Light,Boy
Avneika,Victory,Girl
Ishviali,Grace,Girl
Yaria,Strength,Girl
Bhmin,Wisdom,Girl
Shalan,Grace,Boy
Aytaika,Joy,Boy
Omyaita,Blessing,Boy
Pakaika,Wisdom,Boy
Zaneita,Peace,Boy
Deyaansh,Strength,Girl
Pramipreet,Blessing,Boy
Anyaansh,Harmony,Girl
Devia,Kindness,Girl
Varupreet,Victory,Girl
Ayniraj,Courage,Boy
Prakaraj,Brilliance,Boy
Pataika,Strength,Girl
Kalaika,Energy,Boy
Omlodev,Hope,Boy
Ranadev,Hope,Boy
Ranaya,Blessing,Boy
Detaay,Wisdom,Girl
Ashyadev,Faith,Boy
Baniita,Harmony,Boy
Zamaika,Faith,Boy
Devaan,Light,Boy
Ashrupreet,Strength,Girl
Shayaav,Grace,Girl
Saraya,Light,Boy
Trividev,Energy,Boy
Pralait,Victory,Boy
Vishian,Energy,Girl
Bhmideep,Light,Girl
Shiyadeep,Kindness,Boy
Radiika,Brilliance,Girl
Jaridev,Strength,Girl
Ashkaay,Hope,Girl
Arrian,Kindness,Boy
Dapaya,Love,Girl
Omtaav,Light,Boy
Yasaav,Energy,Boy
Garaay,Grace,Girl
Haviya,Prosperity,Girl
Vakaya,Victory,Boy
Deneika,Energy,Girl
Gakait,Energy,Boy
Chavaay,Energy,Girl
Karudev,Prosperity,Boy
Omyadeep,Joy,Girl
Devaans,Love,Girl
Ganaa,Victory,Boy
Avraika,Strength,Girl
Divia,Victory,Boy
Deviay,Energy,Boy
Zaloraj,Harmony,Boy
Yaruita,Faith,Girl
Praraika,Grace,Boy
Deraita,Brilliance,Boy
Pramiya,Energy,Boy
Aamadev,Victory,Boy
Galaraj,Wisdom,Girl
Triloika,Joy,Boy
Ashvaika,Kindness,Girl
Ashyaraj,Grace,Girl
Aarraav,Divine,Boy
Kakaay,Energy,Boy
Shariansh,Light,Girl
Saloika,Love,Girl
Chamaan,Brilliance,Girl
Gakaa,Brilliance,Boy
Avladev,Blessing,Boy
Shamaav,Energy,Girl
Ralapreet,Blessing,Girl
Janeita,Joy,Boy
Vinaav,Love,Girl
Hakaya,Energy,Boy
Taruita,Kindness,Boy
Shashidev,Divine,Girl
Shaneay,Strength,Girl
Praridev,Love,Girl
Ashtaa,Prosperity,Boy
Arriika,Love,Boy
Deshideep,Light,Boy
Lasaita,Peace,Girl
Chalait,Victory,Boy
Mashiit,Courage,Girl
Omraika,Light,Girl
Daloesh,Victory,Boy
Laloika,Harmony,Boy
Avyadeep,Joy,Boy
Yanea,Joy,Girl
Aapaita,Brilliance,Boy
Vilaika,Faith,Boy
Tripan,Light,Girl
Valaansh,Kindness,Boy
Suniali,Strength,Girl
Omnaraj,Peace,Boy
Taraay,Prosperity,Boy
Suruav,Grace,Girl
Yakaraj,Harmony,Girl
Zamapreet,Divine,Girl
Omviesh,Victory,Boy
Rapadeep,Wisdom,Girl
Taviav,Joy,Girl
Yanaika,Blessing,Boy
Disaa,Joy,Boy
Diloa,Brilliance,Boy
Aysaay,Divine,Girl
Arkaita,Hope,Boy
Shishiay,Wisdom,Boy
Bhmadev,Harmony,Girl
Ashniraj,Joy,Boy
Omlait,Love,Boy
Dedideep,Divine,Boy
Aadiesh,Strength,Boy
Havaita,Blessing,Girl
Saman,Love,Boy
Aarsapreet,Joy,Boy
Riloraj,Harmony,Boy
Bhraansh,Victory,Girl
Vivait,Divine,Boy
Raneya,Harmony,Girl
Aditan,Kindness,Girl
Banaav,Victory,Boy
Yaruans,Faith,Girl
Andiesh,Love,Boy
Padiraj,Harmony,Boy
Aarvadev,Hope,Boy
Adineita,Hope,Girl
Kimideep,Courage,Boy
Chashiita,Joy,Boy
Arruit,Light,Girl
Paviav,Grace,Girl
Ripait,Harmony,Girl
Omlapreet,Courage,Boy
Hanaya,Grace,Girl
Kinaita,Light,Boy
Vilaika,Victory,Girl
Daladeep,Wisdom,Girl
Kiriay,Blessing,Boy
Gapaali,Love,Girl
Radiraj,Light,Girl
Shirian,Faith,Boy
Lanaika,Love,Boy
Tarua,Hope,Girl
Hanea,Strength,Boy
Adimiit,Victory,Girl
Shishiali,Energy,Girl
Chaloit,Brilliance,Girl
Ishkan,Wisdom,Girl
Gaviika,Hope,Girl
Jakaa,Faith,Girl
Viruika,Hope,Girl
Navan,Grace,Girl
Bhrudeep,Joy,Girl
Jayaansh,Wisdom,Girl
Bakaika,Peace,Boy
Ashtaansh,Faith,Girl
Viruya,Victory,Girl
Ayrupreet,Love,Girl
Lakaav,Kindness,Girl
Ayloali,Faith,Boy
Aarnepreet,Faith,Boy
Talaansh,Blessing,Girl
Omtadev,Brilliance,Girl
Ishloay,Light,Girl
Ayvipreet,Grace,Boy
Diniika,Divine,Boy
Vivaika,Divine,Boy
Omloa,Prosperity,Girl
Taloali,Courage,Boy
Vivaraj,Grace,Girl
Avraay,Grace,Boy
Aarin,Harmony,Boy
Rivipreet,Peace,Girl
Diloraj,Courage,Boy
Vadiesh,Light,Boy
Vilaya,Prosperity,Girl
Jayaraj,Energy,Boy
Yayapreet,Prosperity,Boy
Omshian,Brilliance,Boy
Avmaa,Kindness,Boy
Zaloika,Joy,Boy
Kisaav,Hope,Boy
Ishman,Love,Girl
Dadiika,Harmony,Boy
Namian,Kindness,Girl
Shinait,Victory,Girl
Bavian,Kindness,Boy
Vidiansh,Brilliance,Boy
Shaneita,Energy,Girl
Ishviika,Wisdom,Girl
Anlaika,Harmony,Girl
Ashkadeep,Divine,Girl
Mavaya,Brilliance,Girl
Avshiit,Courage,Girl
Madiika,Divine,Girl
Tamaya,Grace,Girl
Pranen,Divine,Girl
Adiruika,Light,Boy
Ripaa,Hope,Boy
Bhkapreet,Peace,Girl
Naloali,Harmony,Girl
Tritadeep,Courage,Boy
Gayaansh,Energy,Girl
Ishsaya,Harmony,Boy
Aavipreet,Courage,Girl
Jaradeep,Strength,Boy
Sasadeep,Blessing,Girl
Ishtaay,Brilliance,Boy
Mashiansh,Prosperity,Boy
Paloita,Brilliance,Boy
Lavaali,Blessing,Girl
Sunideep,Courage,Girl
Yamaika,Prosperity,Boy
Shataika,Strength,Girl
Avshians,Harmony,Boy
Trishiesh,Grace,Boy
Kamaika,Prosperity,Girl
Triruan,Brilliance,Boy
Shiyait,Brilliance,Girl
Nayaa,Joy,Girl
Adishiali,Peace,Girl
Maloansh,Joy,Boy
Ishmapreet,Grace,Boy
Shisaya,Light,Girl
Sanan,Kindness,Boy
Avkaesh,Kindness,Boy
Avshipreet,Prosperity,Girl
Rilodev,Prosperity,Girl
Yashiita,Brilliance,Boy
Ashniita,Prosperity,Boy
Armiansh,Prosperity,Boy
Hamians,Faith,Boy
Bhnaa,Wisdom,Girl
Raloika,Energy,Girl
Jarun,Joy,Girl
Ririita,Prosperity,Girl
Visaans,Joy,Girl
Hashiita,Joy,Girl
Mashiita,Blessing,Girl
Makaraj,Courage,Boy
Rimiika,Joy,Girl
Nalodev,Love,Boy
Susan,Prosperity,Girl
Haria,Strength,Girl
Gaviika,Love,Girl
Janaav,Brilliance,Girl
Kineika,Faith,Boy
Bariansh,Prosperity,Girl
Chayaali,Grace,Boy
Avvadev,Light,Boy
Avmaav,Joy,Girl
Shisaav,Blessing,Boy
Kiraansh,Brilliance,Boy
Ishtaika,Joy,Boy
Shamaan,Joy,Boy
Aarlan,Strength,Boy
Sunidev,Divine,Girl
Kinaa,Strength,Girl
Shiloika,Victory,Boy
Bhyaesh,Strength,Girl
Shimiika,Light,Boy
Yavaika,Divine,Boy
Arsapreet,Blessing,Girl
Vimiita,Brilliance,Girl
Charaika,Victory,Girl
Pavaa,Peace,Girl
Janaita,Energy,Boy
Shamait,Divine,Boy
Shadiika,Harmony,Boy
Omvan,Harmony,Boy
Anraay,Blessing,Boy
Rimaita,Strength,Girl
Mamaita,Peace,Girl
Ashnaika,Grace,Girl
Anneika,Light,Boy
Vaneita,Divine,Girl
Taniit,Harmony,Girl
Chaneay,Prosperity,Girl
Vadipreet,Prosperity,Girl
Namiit,Strength,Girl
Rimidev,Harmony,Boy
Sumapreet,Energy,Girl
Vakapreet,Divine,Girl
Avruika,Hope,Boy
Triruan,Wisdom,Girl
Shilodev,Kindness,Girl
Zasadev,Love,Girl
Rishiita,Love,Boy
Avneav,Energy,Boy
Pakaika,Joy,Boy
Omtaali,Peace,Girl
Manadeep,Wisdom,Boy
Naruansh,Peace,Boy
Aavia,Hope,Girl
Demiay,Energy,Girl
Arsaan,Light,Boy
Kiraya,Hope,Girl
Avkaraj,Energy,Girl
Rimaav,Light,Boy
Antaita,Energy,Boy
Ishkaika,Light,Boy
Pradiya,Love,Boy
Yavaa,Peace,Girl
Bhdiansh,Hope,Girl
Kisaan,Hope,Boy
Kinapreet,Kindness,Girl
